,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,title,MFCCs,views,rating
1909,1909.0,,,Love In Vain,"[[-618.27799586 -618.27799586 -618.27799586 ... -376.54034512
  -503.39481586 -618.27799586]
 [   0.            0.            0.         ...   52.69504748
    38.92348771    0.        ]
 [   0.            0.            0.         ...  -65.32865791
   -54.79597937    0.        ]
 ...
 [   0.            0.            0.         ...   -8.50484207
    -7.48466247    0.        ]
 [   0.            0.            0.         ...    2.52318273
     0.88648052    0.        ]
 [   0.            0.            0.         ...    0.63521977
     4.4993827     0.        ]]",577494,4.9375849
1910,1910.0,,,I'm On Your Side,"[[-520.52875523 -520.52875523 -520.52875523 ... -520.52875523
  -520.52875523 -520.52875523]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",101883,4.8725491
1911,1911.0,,,Dangerous Mood,"[[-510.68054689 -510.68054689 -510.68054689 ... -510.68054689
  -510.68054689 -510.68054689]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",251691,4.8742947999999995
1912,1912.0,,,Henry,"[[-491.12029467 -491.12029467 -491.12029467 ... -491.12029467
  -491.12029467 -491.12029467]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",83817,4.8805971
1913,1913.0,,,Peace Of Mind,"[[-513.88673663 -513.88673663 -513.88673663 ... -513.88673663
  -513.88673663 -513.88673663]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",98609,4.883211599999999
1914,1914.0,,,It Hurts Me Too,"[[-496.97685489 -496.97685489 -496.97685489 ... -496.97685489
  -496.97685489 -496.97685489]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",199001,4.8998914000000005
1915,1915.0,,,Am I Wrong,"[[-5.21016888e+02 -5.21016888e+02 -5.21016888e+02 ... -5.20789074e+02
  -5.21016888e+02 -5.21016888e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.22153634e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.22080859e-01
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.19754965e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.19246923e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.18690804e-01
   0.00000000e+00  0.00000000e+00]]",854606,4.960266099999999
1916,1916.0,,,Don't Try To Explain,"[[-5.21691632e+02 -5.21691632e+02 -5.21691632e+02 ... -5.21492888e+02
  -5.21650377e+02 -5.21636123e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.80897552e-01
   5.83035439e-02  7.84956114e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.80391175e-01
   5.81849950e-02  7.84778792e-02]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.64364986e-01
   5.44336717e-02  7.79111544e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.60904993e-01
   5.36239312e-02  7.77873654e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.57134195e-01
   5.27415179e-02  7.76518619e-02]]",129119,4.889109099999999
1917,1917.0,,,Imagine,"[[-537.11731945 -537.11731945 -537.11731945 ... -537.11731945
  -537.11731945 -537.11731945]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",20227,4.9219513
1918,1918.0,,,Wake Up Everybody,"[[-527.80182064 -527.80182064 -518.38969079 ... -527.80182064
  -527.80182064 -527.80182064]
 [   0.            0.           13.16659096 ...    0.
     0.            0.        ]
 [   0.            0.           12.74330273 ...    0.
     0.            0.        ]
 ...
 [   0.            0.            4.91021533 ...    0.
     0.            0.        ]
 [   0.            0.            4.25853579 ...    0.
     0.            0.        ]
 [   0.            0.            3.8221162  ...    0.
     0.            0.        ]]",6289,5.0
1919,1919.0,,,Someday We'll All Be Free,"[[-532.05328937 -532.05328937 -303.52489231 ... -532.05328937
  -532.05328937 -532.05328937]
 [   0.            0.          119.49298085 ...    0.
     0.            0.        ]
 [   0.            0.          -37.73868646 ...    0.
     0.            0.        ]
 ...
 [   0.            0.          -16.39121022 ...    0.
     0.            0.        ]
 [   0.            0.           -8.90894607 ...    0.
     0.            0.        ]
 [   0.            0.           -8.81786509 ...    0.
     0.            0.        ]]",1483,4.1578946000000006
1920,1920.0,,,The Times They Are A-Changin',"[[-577.08845381 -577.08845381 -577.08845381 ... -577.08845381
  -577.08845381 -577.08845381]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",99985,4.9380217
1921,1921.0,,,For What It's Worth,"[[-514.39364307 -514.39364307 -514.39364307 ... -455.25152698
  -464.46161138 -478.80333054]
 [   0.            0.            0.         ...   56.69792489
    58.33030183   43.44533459]
 [   0.            0.            0.         ...   34.20771636
    35.62830935   30.0670244 ]
 ...
 [   0.            0.            0.         ...    9.52140645
     8.94189155    9.73104946]
 [   0.            0.            0.         ...    9.62356186
     9.0404881     9.30566369]
 [   0.            0.            0.         ...    1.69151404
     3.03121409    5.30321898]]",5749,4.5466666
1922,1922.0,,,Get Together,"[[-534.79085476 -534.79085476 -534.79085476 ... -534.79085476
  -534.79085476 -534.79085476]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",3140,5.0
1923,1923.0,,,Talk,"[[-514.73799573 -514.73799573 -514.73799573 ... -514.73799573
  -514.73799573 -514.73799573]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",5344,5.0
1924,1924.0,,,Rainmaker,"[[-4.85011664e+02 -4.85011664e+02 -4.85011664e+02 ... -4.83862090e+02
  -4.85006982e+02 -4.85011664e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.58920315e+00
   6.40219087e-03  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.48184288e+00
   5.76070169e-03  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -5.21272025e-01
  -5.59363536e-03  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.83817750e-01
  -6.31168121e-03  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -7.85739252e-01
  -6.61285909e-03  0.00000000e+00]]",8218,4.5121951
1925,1925.0,,,Everything I Need,"[[-524.72508038 -524.72508038 -524.72508038 ... -524.72508038
  -524.72508038 -524.72508038]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",371219,4.909257900000001
1926,1926.0,,,I Don't Know,"[[-496.08000162 -496.08000162 -496.08000162 ... -496.08000162
  -496.08000162 -496.08000162]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4120,4.1081080000000005
1927,1927.0,,,A Better Man,"[[-557.85314697 -557.85314697 -557.85314697 ... -557.85314697
  -557.85314697 -557.85314697]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4627946,4.9180679000000005
1928,1928.0,,,Better Man,"[[-557.85314697 -557.85314697 -557.85314697 ... -557.85314697
  -557.85314697 -557.85314697]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",4627946,4.9180679000000005
1929,1929.0,,,Rita,"[[-487.60577662 -487.60577662 -487.60577662 ... -487.60577662
  -487.60577662 -487.60577662]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",23904,4.7408905
1930,1930.0,,,I'm A Hero,"[[-482.00027998 -482.00027998 -482.00027998 ... -482.00027998
  -482.00027998 -482.00027998]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",52472,4.9012345999999996
1931,1931.0,,,Your Love,"[[-4.79857046e+02 -4.79857046e+02 -4.79857046e+02 ... -4.75222362e+02
  -4.76946404e+02 -4.79801296e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.47927786e+00
   4.07362078e+00  7.83629510e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.25607447e+00
   3.94689527e+00  7.69276205e-02]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.04828084e-01
   7.49744299e-01  3.54488616e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.55277155e-01
   2.41157126e-01  2.74704945e-02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -9.76072992e-01
  -2.50633719e-01  1.91573704e-02]]",19343,4.823009
1932,1932.0,,,Remain Silent,"[[-491.60990481 -491.60990481 -491.16892276 ... -491.60990481
  -491.60990481 -491.60990481]
 [   0.            0.            0.62305941 ...    0.
     0.            0.        ]
 [   0.            0.            0.62131134 ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.56702118 ...    0.
     0.            0.        ]
 [   0.            0.            0.55556483 ...    0.
     0.            0.        ]
 [   0.            0.            0.54318719 ...    0.
     0.            0.        ]]",10247,4.6944447
1933,1933.0,,,Life Is Beautiful,"[[-479.97660625 -479.97660625 -479.97660625 ... -479.97660625
  -479.97660625 -479.97660625]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1340523,4.9311943
1934,1934.0,,,Still There For Me,"[[-4.65151021e+02 -4.65151021e+02 -4.64814271e+02 ... -4.65151021e+02
  -4.65151021e+02 -4.65151021e+02]
 [ 0.00000000e+00  0.00000000e+00  4.74479759e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  4.69224511e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  3.11064308e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  2.78977926e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  2.44834144e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",6225,4.4583335
1935,1935.0,,,The Itch,"[[-484.30023337 -484.30023337 -484.30023337 ... -484.30023337
  -484.30023337 -484.30023337]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",61570,4.8672199
1936,1936.0,,,Whole 'Nutha Thang,"[[-477.78122635 -477.78122635 -477.78122635 ... -477.78122635
  -477.78122635 -477.78122635]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",29411,4.6796713
1937,1937.0,,,Don't You Know,"[[-4.88110798e+02 -4.88005408e+02 -4.85648118e+02 ... -4.85792016e+02
  -4.85865401e+02 -4.86860075e+02]
 [ 0.00000000e+00  1.48763614e-01  3.46414880e+00 ...  3.27557159e+00
   3.17263137e+00  1.76657983e+00]
 [ 0.00000000e+00  1.47923217e-01  3.40919093e+00 ...  3.26456249e+00
   3.16412280e+00  1.75996135e+00]
 ...
 [ 0.00000000e+00  1.21856191e-01  2.15550368e+00 ...  2.93625153e+00
   2.89812688e+00  1.55351686e+00]
 [ 0.00000000e+00  1.16364276e-01  1.96907122e+00 ...  2.87019335e+00
   2.84154167e+00  1.50972027e+00]
 [ 0.00000000e+00  1.10434392e-01  1.78608311e+00 ...  2.80001752e+00
   2.78021669e+00  1.46230493e+00]]",5249,4.5789475
1938,1938.0,,,Stand Up (And Be Strong),"[[-503.86229283 -503.86229283 -503.86229283 ... -503.86229283
  -503.86229283 -503.86229283]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6625,4.4237289
1939,1939.0,,,Change,"[[-489.85952709 -489.85952709 -489.85952709 ... -489.85952709
  -489.85952709 -489.85952709]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",20477,4.9162302
1940,1940.0,,,The Beginning,"[[-482.78926469 -482.78926469 -482.78926469 ... -482.78926469
  -482.78926469 -482.78926469]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",1200,4.7894735
1941,1941.0,,,Anyway,"[[-526.7368601  -526.7368601  -526.7368601  ... -522.55222642
  -521.36001632 -522.16556577]
 [   0.            0.            0.         ...    5.88060582
     7.41648824    6.28088547]
 [   0.            0.            0.         ...    5.7699093
     6.87945748    5.75558023]
 ...
 [   0.            0.            0.         ...    3.13910717
     1.27762087    1.05747079]
 [   0.            0.            0.         ...    2.74998351
     1.36131475    1.37974193]
 [   0.            0.            0.         ...    2.38079411
     1.55767082    1.80923835]]",3884,4.3580246
1942,1942.0,,,Gimme What You Got,"[[-490.53469306 -490.53469306 -490.53469306 ... -490.53469306
  -490.53469306 -490.53469306]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",45245,4.8567165999999995
1943,1943.0,,,It's All Coming Back,"[[-4.80539825e+02 -4.80205998e+02 -4.78569578e+02 ... -4.80539825e+02
  -4.80539825e+02 -4.80539825e+02]
 [ 0.00000000e+00  4.71649487e-01  2.78392663e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  4.70290814e-01  2.77666161e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  4.27688402e-01  2.54956794e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  4.18592609e-01  2.50126513e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  4.08721290e-01  2.44891907e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]",3608,4.3846154
1944,1944.0,,,Loola Loo,"[[-507.20103067 -507.20103067 -507.20103067 ... -507.20103067
  -507.20103067 -507.20103067]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",7356,4.5704699
1945,1945.0,,,No more be grieved at that which thou hast done,"[[-516.70431254 -516.70431254 -516.70431254 ... -516.70431254
  -516.70431254 -516.70431254]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",864,3.5454545
1946,1946.0,,,America the Beautiful,"[[-6.44554712e+02 -5.26731123e+02 -3.00464429e+02 ... -1.86519616e+02
  -2.12876595e+02 -2.99714578e+02]
 [ 0.00000000e+00  3.49676884e+01  3.27923689e+01 ...  2.77408026e+01
   2.64551244e+01  3.82789770e+01]
 [ 0.00000000e+00 -6.24906366e+01 -7.62773035e+01 ... -7.01025903e+01
  -6.72724132e+01 -6.21761744e+01]
 ...
 [ 0.00000000e+00  4.63952566e+00 -7.53869652e+00 ... -9.65410108e+00
  -3.73072600e+00 -3.67670517e+00]
 [ 0.00000000e+00 -2.10236043e+00 -3.22273855e-01 ... -5.68895147e+00
  -6.05430882e+00 -3.64844874e+00]
 [ 0.00000000e+00 -9.36560397e+00 -1.58741955e+01 ...  1.75966164e-01
  -4.53973431e+00 -8.03581081e+00]]",79760,4.927162200000001
1947,1947.0,,,Sleeping Pills,"[[-514.37721021 -514.37721021 -514.37721021 ... -514.37721021
  -514.37721021 -514.37721021]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",14675,4.914893599999999
1948,1948.0,,,Gerontion,"[[-513.37157448 -513.37157448 -513.37157448 ... -513.37157448
  -513.37157448 -513.37157448]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6274,4.8518519
1949,1949.0,,,You Will Leave a Mark,"[[-518.38548786 -518.38548786 -518.38548786 ... -518.38548786
  -518.38548786 -518.38548786]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",275454,4.9243026
1950,1950.0,,,One Wrong Door,"[[-496.77510215 -496.77510215 -496.77510215 ... -496.77510215
  -496.77510215 -496.77510215]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",5327,5.0
1951,1951.0,,,Aurora,"[[-526.38805316 -526.38805316 -526.38805316 ... -526.38805316
  -526.38805316 -526.38805316]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",87337,4.942029
1952,1952.0,,,Highest Regard,"[[-522.05756804 -522.05756804 -522.05756804 ... -522.05756804
  -522.05756804 -522.05756804]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",11391,4.9120879
1953,1953.0,,,Ghosts In the Water,"[[-521.58109455 -521.58109455 -521.58109455 ... -521.58109455
  -521.58109455 -521.58109455]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",16154,4.9595962
1954,1954.0,,,Julie June,"[[-508.22092542 -508.22092542 -508.22092542 ... -508.22092542
  -508.22092542 -508.22092542]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",44808,4.9652176
1955,1955.0,,,Lamplight,"[[-517.7115039 -517.7115039 -517.7115039 ... -517.7115039 -517.7115039
  -517.7115039]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",4077,4.8095235999999995
1956,1956.0,,,Thirteen Times the Strength,"[[-623.13163832 -623.13163832 -622.35590554 ... -618.73366011
  -623.13163832 -623.13163832]
 [   0.            0.            1.09556238 ...    6.12265785
     0.            0.        ]
 [   0.            0.            1.0911013  ...    5.84237102
     0.            0.        ]
 ...
 [   0.            0.            0.95398055 ...    2.3691084
     0.            0.        ]
 [   0.            0.            0.92540726 ...    2.35731249
     0.            0.        ]
 [   0.            0.            0.89468204 ...    2.44594546
     0.            0.        ]]",10946,4.9333334
1957,1957.0,,,Feather White,"[[-508.9421123 -508.9421123 -508.9421123 ... -508.9421123 -508.9421123
  -508.9421123]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",25690,4.950920099999999
1958,1958.0,,,London Bridge,"[[-6.20657052e+02 -6.20542474e+02 -6.19089143e+02 ... -6.20180746e+02
  -6.20657052e+02 -6.20657052e+02]
 [ 0.00000000e+00  1.62024832e-01  2.21399613e+00 ...  6.71954405e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.61988230e-01  2.20394184e+00 ...  6.67042850e-01
   0.00000000e+00  0.00000000e+00]
 ...
 [ 0.00000000e+00  1.60818439e-01  1.90469504e+00 ...  5.23380312e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.60562923e-01  1.84481177e+00 ...  4.95240507e-01
   0.00000000e+00  0.00000000e+00]
 [ 0.00000000e+00  1.60283227e-01  1.78141152e+00 ...  4.65680027e-01
   0.00000000e+00  0.00000000e+00]]",19564,4.0533333
1959,1959.0,,,Truckin',"[[-535.74045012 -535.74045012 -535.74045012 ... -535.74045012
  -535.74045012 -535.74045012]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",55266,4.8482385
1960,1960.0,,,If,"[[-595.73096511 -595.73096511 -595.73096511 ... -595.73096511
  -595.73096511 -595.73096511]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6519322,4.8880563
1961,1961.0,,,He's A Good Lad,"[[-5.67413520e+02 -5.67098352e+02 -5.64177396e+02 ... -5.66264362e+02
  -5.66700384e+02 -5.66965949e+02]
 [ 0.00000000e+00  4.44874533e-01  4.55402306e+00 ...  1.62503305e+00
   1.00829253e+00  6.32685580e-01]
 [ 0.00000000e+00  4.42357448e-01  4.48736192e+00 ...  1.62466595e+00
   1.00759175e+00  6.31860275e-01]
 ...
 [ 0.00000000e+00  3.64764821e-01  2.94088545e+00 ...  1.61293350e+00
   9.85363022e-01  6.05726364e-01]
 [ 0.00000000e+00  3.48539279e-01  2.70851432e+00 ...  1.61037079e+00
   9.80550973e-01  6.00080497e-01]
 [ 0.00000000e+00  3.31068971e-01  2.48173073e+00 ...  1.60756557e+00
   9.75301301e-01  5.93925958e-01]]",82992,3.9743589999999998
