,Unnamed: 0,Unnamed: 0.1,title,MFCCs,views,rating
1164,1164.0,,Black Mountain,"[[-528.1596241 -528.1596241 -528.1596241 ... -528.1596241 -528.1596241
  -528.1596241]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",63551,4.950617299999999
1165,1165.0,,Revolver,"[[-507.87524842 -507.87524842 -507.87524842 ... -499.24979487
  -497.01485033 -501.02392395]
 [   0.            0.            0.         ...   12.15370501
    15.26106209    9.64278255]
 [   0.            0.            0.         ...   12.02100654
    14.97097737    9.50441486]
 ...
 [   0.            0.            0.         ...    8.41575443
     8.01397178    5.79048392]
 [   0.            0.            0.         ...    7.77508119
     6.9742584     5.14176635]
 [   0.            0.            0.         ...    7.12645923
     5.98608797    4.48953581]]",134442,4.955752400000001
1166,1166.0,,Saturdays Gone,"[[-4.90052064e+02 -4.90052064e+02 -4.90052064e+02 ... -4.61164384e+02
  -4.68416023e+02 -4.89173747e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.58398709e+01
   2.64012103e+01  1.07495033e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.27469929e+01
   1.54052039e+01  6.18754932e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -8.76539239e-01
   2.75148694e+00  6.12406833e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  5.09195852e-02
   3.48884844e+00  1.04606944e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  7.85512977e-01
   3.39985511e+00  1.19465609e+00]]",15648,4.9689922
1167,1167.0,,Its Hard To Kill A Bad Thing,"[[-513.40483325 -513.40483325 -513.40483325 ... -513.40483325
  -513.40483325 -513.40483325]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",28369,5.0
1168,1168.0,,Honey Child What Can I Do?,"[[-503.29240047 -503.29240047 -503.29240047 ... -503.29240047
  -503.29240047 -503.29240047]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",68260,4.9831934
1169,1169.0,,Deus Ibi Est,"[[-498.11953126 -498.11953126 -498.11953126 ... -497.51737041
  -497.71107291 -498.11953126]
 [   0.            0.            0.         ...    0.85148604
     0.57760384    0.        ]
 [   0.            0.            0.         ...    0.85119213
     0.57747336    0.        ]
 ...
 [   0.            0.            0.         ...    0.84183467
     0.57330316    0.        ]
 [   0.            0.            0.         ...    0.83980004
     0.57239226    0.        ]
 [   0.            0.            0.         ...    0.83757667
     0.57139517    0.        ]]",158026,4.9489517
1170,1170.0,,Ramblin Man,"[[-455.91728262 -455.91728262 -455.91728262 ... -455.91728262
  -455.91728262 -455.91728262]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",95571,4.9828691
1171,1171.0,,The Circus Is Leaving Town,"[[-512.47855695 -512.47855695 -512.47855695 ... -512.47855695
  -512.47855695 -512.47855695]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",51174,4.963964
1172,1172.0,,Back Burner,"[[-548.68282428 -548.68282428 -548.68282428 ... -493.10313535
  -492.25065138 -496.19386116]
 [   0.            0.            0.         ...   65.60831727
    65.82428191   61.2865332 ]
 [   0.            0.            0.         ...   35.7413614
    33.9781022    31.32479905]
 ...
 [   0.            0.            0.         ...   -1.89195844
     0.72874975    2.89979792]
 [   0.            0.            0.         ...  -10.3042983
    -6.64595375   -1.6623514 ]
 [   0.            0.            0.         ...  -13.32274244
   -10.56625679   -5.09673542]]",24492,4.9692307
1173,1173.0,,Trouble,"[[-579.94104562 -579.94104562 -579.94104562 ... -579.94104562
  -579.94104562 -579.94104562]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",18021,5.0
1174,1174.0,,(Do You Wanna) Come Walk With Me?,"[[-525.20006575 -525.20006575 -525.20006575 ... -525.20006575
  -525.20006575 -525.20006575]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",64165,4.9356914000000005
1175,1175.0,,Something To Believe,"[[-559.13147868 -559.13147868 -559.13147868 ... -559.13147868
  -559.13147868 -559.13147868]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",27835,4.978494599999999
1176,1176.0,,Salvation,"[[-599.5665921  -599.5665921  -599.5665921  ... -587.32189314
  -585.03238885 -587.19764349]
 [   0.            0.            0.         ...   17.1224642
    20.25471783   17.24475499]
 [   0.            0.            0.         ...   16.55513953
    19.38038738   16.52192104]
 ...
 [   0.            0.            0.         ...    6.72923066
     5.09962522    4.40745883]
 [   0.            0.            0.         ...    5.87825909
     4.10621208    3.4921765 ]
 [   0.            0.            0.         ...    5.19814062
     3.42756445    2.83307344]]",6735,4.8974357
1177,1177.0,,The Raven,"[[-509.60888818 -509.60888818 -509.60888818 ... -491.78774622
  -493.10179781 -503.19068676]
 [   0.            0.            0.         ...   25.08730964
    23.23015026    9.05569046]
 [   0.            0.            0.         ...   24.7436295
    22.88999826    8.99284816]
 ...
 [   0.            0.            0.         ...   15.90457199
    14.14130217    7.14027346]
 [   0.            0.            0.         ...   14.44726304
    12.70081301    6.77386856]
 [   0.            0.            0.         ...   13.01239642
    11.28425606    6.38759754]]",9830,4.911110900000001
1178,1178.0,,The Flame That Burns,"[[-564.34434982 -564.34434982 -564.34434982 ... -506.10982837
  -503.04355141 -509.29473108]
 [   0.            0.            0.         ...   72.3740088
    75.99566737   70.79046576]
 [   0.            0.            0.         ...   50.69410635
    52.92158686   53.43539508]
 ...
 [   0.            0.            0.         ...   -9.79145803
   -11.53187373  -10.16218111]
 [   0.            0.            0.         ...   -7.82437401
    -9.40479242  -10.29193077]
 [   0.            0.            0.         ...   -7.34766113
    -8.85820574  -11.18633604]]",20054,5.0
1179,1179.0,,Rambling Man,"[[-455.91728262 -455.91728262 -455.91728262 ... -455.91728262
  -455.91728262 -455.91728262]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",95571,4.9828691
1180,1180.0,,Sally_ Don't You Cry,"[[-5.50581326e+02 -5.50581326e+02 -5.50581326e+02 ... -4.98535873e+02
  -4.99949250e+02 -5.07505017e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.10452527e+01
   5.91260418e+01  5.04350406e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.28145810e+01
   3.10098556e+01  2.63360614e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.44267618e+01
  -1.49071795e+01 -1.09905639e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.92177853e+00
  -7.57896517e+00 -6.07851855e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.32442876e-01
   3.60579369e-01  3.88552339e-01]]",8236,5.0
1181,1181.0,,Seafaring Song,"[[-553.1184365  -553.1184365  -553.1184365  ... -551.6124638
  -551.99687934 -553.1184365 ]
 [   0.            0.            0.         ...    2.12960665
     1.58579986    0.        ]
 [   0.            0.            0.         ...    2.12912557
     1.58483573    0.        ]
 ...
 [   0.            0.            0.         ...    2.11375018
     1.55423756    0.        ]
 [   0.            0.            0.         ...    2.11039175
     1.54760956    0.        ]
 [   0.            0.            0.         ...    2.10671551
     1.54037708    0.        ]]",6699,4.942029
1182,1182.0,,Willow's Song,"[[-5.34296948e+02 -5.34296948e+02 -5.34296948e+02 ... -5.31762541e+02
  -5.32285517e+02 -5.34108382e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.57869449e+00
   2.84022170e+00  2.66652457e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.56227515e+00
   2.82715963e+00  2.66592220e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.09237521e+00
   2.44790056e+00  2.64667035e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.00281975e+00
   2.37425844e+00  2.64246519e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.90967949e+00
   2.29712710e+00  2.63786209e-01]]",30730,4.9563637
1183,1183.0,,The Circus Is Leaving Town,"[[-512.47855695 -512.47855695 -512.47855695 ... -512.47855695
  -512.47855695 -512.47855695]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",51174,4.963964
1184,1184.0,,Shotgun Blues,"[[-5.94991050e+02 -5.94991050e+02 -5.94991050e+02 ... -5.92754371e+02
  -5.92836318e+02 -5.93730948e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  2.62177226e+00
   2.36371815e+00  1.34009272e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.27597552e+00
   7.03974323e-01  2.80743606e-01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -5.38824235e-01
  -1.24070974e+00 -7.83337465e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.25905604e+00
  -1.50617131e+00 -9.88408980e-01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.48815287e+00
  -7.33334457e-01 -4.79762490e-01]]",18692,4.96
1185,1185.0,,Come On Over (Turn Me On),"[[-5.16659087e+02 -5.16659087e+02 -5.16659087e+02 ... -5.15332159e+02
  -5.16278311e+02 -5.16659087e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.87588886e+00
   5.38303494e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.87388003e+00
   5.37719522e-01  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.81047467e+00
   5.19220306e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.79682940e+00
   5.15221915e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  1.78197607e+00
   5.10862499e-01  0.00000000e+00]]",458899,4.9583335
1186,1186.0,,Who Built The Road,"[[-543.92164546 -543.92164546 -543.92164546 ... -543.92164546
  -543.92164546 -543.92164546]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",51985,4.9136691
1187,1187.0,,Silver And Gold,"[[-6.19966479e+02 -6.19966479e+02 -6.19966479e+02 ... -3.62275177e+02
  -4.41518824e+02 -5.68477265e+02]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  9.12278851e+01
   9.27321192e+01  6.34391577e+01]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  3.11197384e+01
   4.20947591e+01  5.10908511e+01]
 ...
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -1.49295336e+00
  -6.69377728e-01  6.77508691e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ...  6.91225094e+00
   6.62134289e+00  4.24604328e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00 ... -6.61773443e+00
   4.16461005e-01  2.79237996e+00]]",16312,4.9708027999999995
1188,1188.0,,Hang On,"[[-596.64807797 -596.64807797 -596.64807797 ... -596.64807797
  -596.64807797 -596.64807797]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",7275,4.875
1189,1189.0,,The Love Machine,"[[-590.77529213 -590.77529213 -590.77529213 ... -555.21240179
  -569.17441108 -576.86637567]
 [   0.            0.            0.         ...   34.94878614
    24.1860493    17.41139894]
 [   0.            0.            0.         ...   21.04612909
    18.28583427   15.21067867]
 ...
 [   0.            0.            0.         ...    3.75535562
     4.60778568    3.8090441 ]
 [   0.            0.            0.         ...    6.97623204
     6.21020495    4.08677329]
 [   0.            0.            0.         ...    4.19684835
     2.11780263    1.12423114]]",12051,4.967213200000001
1190,1190.0,,Hey Bobby,"[[-609.4007469 -609.4007469 -609.4007469 ... -609.4007469 -609.4007469
  -609.4007469]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",7140,5.0
1191,1191.0,,The Baby Song,"[[-605.65745716 -605.65745716 -605.65745716 ... -605.65745716
  -605.65745716 -605.65745716]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6295,4.703703900000001
1192,1192.0,,Return Of Sweet Lorraine,"[[-598.76944266 -598.76944266 -598.76944266 ... -598.76944266
  -598.76944266 -598.76944266]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",12304,5.0
1193,1193.0,,She's A Bird,"[[-580.55070925 -580.55070925 -580.55070925 ... -580.55070925
  -580.55070925 -580.55070925]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",25908,4.942029
1194,1194.0,,Hand Of Man,"[[-619.90313441 -619.90313441 -619.90313441 ... -616.60602901
  -619.90313441 -619.90313441]
 [   0.            0.            0.         ...    4.65617294
     0.            0.        ]
 [   0.            0.            0.         ...    4.63630568
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    4.03698311
     0.            0.        ]
 [   0.            0.            0.         ...    3.91495288
     0.            0.        ]
 [   0.            0.            0.         ...    3.78487519
     0.            0.        ]]",9325,4.8823528
1195,1195.0,,Sing Sing Sing,"[[-601.94835512 -601.94835512 -601.94835512 ... -601.94835512
  -601.94835512 -601.94835512]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",6779,5.0
1196,1196.0,,Bass Strings,"[[-658.53118217 -658.53118217 -658.53118217 ... -658.53118217
  -658.53118217 -658.53118217]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",58265,4.948276
1197,1197.0,,Rock And Soul Music,"[[-570.02809976 -570.02809976 -570.02809976 ... -570.02809976
  -570.02809976 -570.02809976]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",54257,4.9429927000000005
1198,1198.0,,Sad And Lonely Times,"[[-672.58864252 -672.58864252 -672.58864252 ... -672.58864252
  -672.58864252 -672.58864252]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",22525,4.9306359
1199,1199.0,,Death Sound Blues,"[[-663.34739349 -663.34739349 -663.34739349 ... -663.34739349
  -663.34739349 -663.34739349]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",87229,4.9294376
1200,1200.0,,Eastern Jam,"[[-572.06479838 -572.06479838 -572.06479838 ... -572.06479838
  -572.06479838 -572.06479838]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",9344,4.931034599999999
1201,1201.0,,Rock Coast Blues,"[[-556.7159864 -556.7159864 -556.7159864 ... -556.7159864 -556.7159864
  -556.7159864]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",14994,4.9735097999999995
1202,1202.0,,Not So Sweet Martha Lorraine,"[[-633.06760892 -633.06760892 -633.06760892 ... -633.06760892
  -633.06760892 -633.06760892]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",146579,4.9260902
1203,1203.0,,An Untitled Protest,"[[-641.32362188 -641.32362188 -641.32362188 ... -641.32362188
  -641.32362188 -641.32362188]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",59849,4.8914027
1204,1204.0,,Fade To Grey,"[[-523.30771641 -523.30771641 -523.30771641 ... -477.4679523
  -523.30771641 -523.30771641]
 [   0.            0.            0.         ...   52.72716237
     0.            0.        ]
 [   0.            0.            0.         ...   43.77646766
     0.            0.        ]
 ...
 [   0.            0.            0.         ...   11.62543295
     0.            0.        ]
 [   0.            0.            0.         ...    7.84736561
     0.            0.        ]
 [   0.            0.            0.         ...    3.36744344
     0.            0.        ]]",5751287,4.9112358
1205,1205.0,,Love Glove,"[[-5.71341497e+02 -4.38624710e+02 -3.57429569e+02 ... -3.71240996e+02
  -4.85898252e+02 -5.73436798e+02]
 [ 2.91471598e+00  4.56663050e+01  4.96494159e+01 ...  5.69740739e+01
   6.02319605e+01  0.00000000e+00]
 [ 2.77116791e+00  9.79199497e+00  1.14078175e+01 ...  7.88822955e+00
   1.61937572e+01  0.00000000e+00]
 ...
 [-5.17674499e-01  7.50574323e+00  4.53655152e+00 ... -5.20846155e-01
   1.47018091e+00  0.00000000e+00]
 [-9.58314772e-01  6.56383332e+00  7.37066341e+00 ...  5.38333065e+00
   3.13136011e+00  0.00000000e+00]
 [-1.35068681e+00  2.81226111e+00  1.66314840e+00 ... -1.29424615e+00
   2.72284048e-01  0.00000000e+00]]",13789,4.976744200000001
1206,1206.0,,The Anvil,"[[-520.69629819 -520.69629819 -520.69629819 ... -520.69629819
  -520.69629819 -520.69629819]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",30277,4.954442
1207,1207.0,,We Move,"[[-516.46040063 -516.46040063 -516.46040063 ... -516.46040063
  -516.46040063 -516.46040063]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",7247,4.9466667
1208,1208.0,,In The Year 2525,"[[-6.27786061e+02 -6.27786061e+02 -6.26309972e+02 ... -6.27427889e+02
  -6.27591229e+02 -6.27786061e+02]
 [ 0.00000000e+00  0.00000000e+00  2.00123934e+00 ...  5.02656345e-01
   2.74293987e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.81658549e+00 ...  4.91097123e-01
   2.70592590e-01  0.00000000e+00]
 ...
 [ 0.00000000e+00  0.00000000e+00  1.62591111e+00 ...  1.73692376e-01
   1.68839518e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.73891981e+00 ...  1.16850810e-01
   1.50584830e-01  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  1.90726963e+00 ...  5.93329971e-02
   1.32098031e-01  0.00000000e+00]]",16195,3.9810846
1209,1209.0,,Night Train,"[[-673.2185116  -673.2185116  -673.2185116  ... -193.84011215
  -222.79008918 -264.36273633]
 [   0.            0.            0.         ...  117.98880998
   133.74797261  137.71362621]
 [   0.            0.            0.         ...  -22.75556174
   -15.36552993  -14.84364932]
 ...
 [   0.            0.            0.         ...  -13.09662933
    -6.63049085   -3.54951865]
 [   0.            0.            0.         ...   -7.49519315
    -3.95610678   -5.72011474]
 [   0.            0.            0.         ...   -6.04230171
    -1.65903718   -1.76695569]]",436677,4.8343515
1210,1210.0,,Tar,"[[-513.76626625 -513.76626625 -513.76626625 ... -513.76626625
  -513.76626625 -513.76626625]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",83284,4.9245281
1211,1211.0,,Visage,"[[-587.32442723 -587.32442723 -587.32442723 ... -587.32442723
  -587.32442723 -587.32442723]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",20953,4.936507700000001
1212,1212.0,,Der Amboss,"[[-490.54465394 -490.54465394 -490.54465394 ... -490.54465394
  -490.54465394 -490.54465394]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",35976,4.918840400000001
1213,1213.0,,Fade to Grey,"[[-523.30771641 -523.30771641 -523.30771641 ... -477.4679523
  -523.30771641 -523.30771641]
 [   0.            0.            0.         ...   52.72716237
     0.            0.        ]
 [   0.            0.            0.         ...   43.77646766
     0.            0.        ]
 ...
 [   0.            0.            0.         ...   11.62543295
     0.            0.        ]
 [   0.            0.            0.         ...    7.84736561
     0.            0.        ]
 [   0.            0.            0.         ...    3.36744344
     0.            0.        ]]",5751287,4.9112358
1214,1214.0,,Pleasure Boys,"[[-600.81586694 -600.81586694 -600.81586694 ... -600.81586694
  -600.81586694 -600.81586694]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",10915,4.9661016
1215,1215.0,,Whispers,"[[-589.4902917 -589.4902917 -589.4902917 ... -589.4902917 -589.4902917
  -589.4902917]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 ...
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]
 [   0.           0.           0.        ...    0.           0.
     0.       ]]",46349,4.92068
1216,1216.0,,The Damned Don't Cry,"[[-522.92565928 -522.92565928 -522.92565928 ... -522.92565928
  -522.92565928 -522.92565928]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 ...
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]
 [   0.            0.            0.         ...    0.
     0.            0.        ]]",103947,4.9478712
